Comment,anti1,anti2,anti3,cent1,cent2,cent3,sov1,sov2,sov3,none1,none2,none3,Populism
"Ich möchte Sie nicht belehren, aber was Sie derzeit erleben ist der Beginn einer Weltwirtschaftskrise, wir gleiten soeben in eine schwere Rezession und die Börsenkurse werden noch beachtlich fallen. Wohl werden Sie, sobald ein Hoffnungsschimmer  beim Virus erkennbar ist, eine sogenannte Bärenrally erleben, aber dann rasselt es neuerlich kräftig runter. Bitte bedenken Sie, dass die Aktien noch immer viel zu teuer sind! Ich befürchte, Sie werden sich noch wundern und vielleicht viel Lehrgeld zahlen. Die Krise beginnt nach Corona, wir standen bereits vor Corona vor einer Rezession!! Alles Gute.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Handelsschiff birgt in Seenot geratene Bootsmigranten
Handelsschiff rettet Migranten aus Seenot
er al...
Die erste und zweite Assoziation war Tippfehler (Handelsschiff bringt Migranten in Seenot???)",0,0,0,0,0,0,0,0,0,1,1,1,0
... korrupten Politikeisbergs über den wir ohne den Zufall Ibiza nichts erfahren hätten. Vielleicht ist es sogar gut dass die österreichische Bevölkerung nicht alles weiss was die Politik hierzulande so treibt. Macht korrumpiert. Es ist zum kotzen.,1,1,1,0,0,0,0,0,0,0,0,0,1
"""Bisher wurden in Tirol rund 400 Infizierte durch die Massentests identifiziert""",0,0,0,0,0,0,0,0,0,1,1,1,0
"Hingabe an die Attitüde dass man ""dagegen"" ist.

Es wird konsequent alles abgelehnt, was der Mehrheitsmeinung (in dem Fall der Wissenschaft) entspricht. Und man klopft sich auf die Schulter, weil man ja kritisch ist und die Dinge durchschaut.

In Wahrheit ist es aber genauso hinterwäldlerisch die Mehrheitsmeinung bedingungslos abzulehnen wie zu teilen. Von kritischem Denken ist beides gleich weit und maximal entfernt.",0,0,0,0,0,0,0,0,0,1,1,1,0
Grundsätzlich erhöht jeder Urlaub die Infektionsgefahr.  Ausser man fährt mit dem Auto auf eine almhütte .,0,0,0,0,0,0,0,0,0,1,1,1,0
"Sie definieren also Reichtum rein persönlich. Wenn jemand mit etwas genug hat, ist er ""Mittelstand"". Wenn jemand erst mit mehr genug hat, ist er dann erst ""Mittelstand"". Was ist das für eine, entschuldigen sie den Ausdruck, schwachsinnige rein subjektive Definition? Wenn jemand sagt er ist nicht reich, ist er für sie nicht reich, egal wieviel der hat?

""wohlhabend"" ist keine Kategorie in einer Dreiteilung von Unterschicht, Mittelstand und Oberschicht. Sie sind entweder Mittelstand, oder Oberschicht.

Das heißt aber dennoch, sie sehen Grundbedürfnisse erst abgedeckt mit Haus (oder nennen wirs mal Eigentum) und damit haben in Österreich 50% der Einwohner ihrer Grundbedürfnisse nicht gedeckt, sind damit arm.",0,0,0,0,0,0,0,0,0,1,1,1,0
"...was auch im Paper sinngemäß so steht. Da hier einige das Beispiel Ungarn, Serbien, Polen usw. anführen - klar wollen dort die Asylwerber nicht bleiben, allem voran wegen der schlechten ökonomischen Situation. Das sind ja selbst Länder mit einer Tradition der Auswanderung (Arbeitsmigration). Flucht, aus welchen Gründen auch immer, ist keine Hauruck-Aktion, um sich im Nachbarland wiederzufinden. Man hat hier realitätsfremde oder unzureichende Vorstellungen von Flucht, gerade weil es uns hier schon lange sehr gut geht, denn normalerweise legt man zuerst eine Binnenflucht hin, ist länger unterwegs (gerade die Flüchtlinge aus dem nahen Osten waren zuerst in Lagern im Libanon usw.). Es wird nach langfristigen Lebensperspektiven entschieden.",0,0,0,0,0,0,0,0,0,1,1,1,0
"""The national media typically target and serve elite opinion, groups that, on the one hand, provide an optimal “profile” for advertising purposes, and, on the other, play a role in decision-making in the private and public spheres. The national media would be failing to meet their elite audience’s needs if they did not present a tolerably realistic portrayal of the world. But their “societal purpose” also requires that the media’s interpretation of the world reflect the interests and concerns of the sellers, the buyers, and the governmental and private institutions dominated by these groups.""",1,1,1,0,0,0,0,0,0,0,0,0,1
Ich würde mir wünschen das Herr die PRW ablöst.... fände eine 2/3 mehrheit für schwarz blau nämlich super,0,0,0,0,0,0,0,0,0,1,1,1,0
"S.g. Frau Steger! Ihre Partei hat sich immer für mehr direkte Demokratie stark gemacht. Seit die FPÖ in der Regierung ist, werden selbst Volksbefragungen mit hoher Beteiligung ignoriert. Wie sehen Sie direkte Demokratie?",0,0,1,0,0,0,1,1,1,0,0,0,1
"Es geht um Österreich, wie auch bei 20 die auf der Intensivstation waren, oder lügt der Standard, was ich nicht glaube?",0,0,0,0,0,0,0,0,0,1,1,1,0
Gibt es keine Personalleiterinnen? Oder sind dem Standard die Sternchen ausgegangen.,0,0,0,0,0,0,0,0,0,1,1,1,0
"völlig richtig. die Aussage müsste heißen, dass Biden jetzt klarer Favorit ist.",0,0,0,0,0,0,0,0,0,1,1,1,0
".
sehe ich genau so. 
als beruflich in die Maßnahmen extrem Involvierter sehe ich etliche Fehlentscheidungen (von unsinnig bis kontraproduktiv), aber insgesamt auch viel Richtiges und Wichtiges. 

und die Fehler und Mängel liegen übrigens nicht nur bei der Bundesregierung, sondern da sind auch Landesregierungen, Landessanitätsdirektionen, AGES und Bezirksverwaltungsbehörden mitverantwortlich.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Lasst uns doch am besten gleich ganz aus dem Gesundheitssystem... Ich bin weder der Meinung, dass Menschen Gott spielen sollten, noch habe ich mich jemals behandeln lassen, noch bin ich gegen irgendetwas geimpft... Und lebe immer noch. In Wahrheit braucht ihr meine Krankenversicherung doch, um eure Vorsorgeuntersuchungen und Impfungen zu finanzieren....",0,0,0,0,0,0,0,0,0,1,1,1,0
"Dann können wir uns ja auch Haxn abhacken lassen, uns jeden Tag abwatschen, die halbe Leber rausnehmen lassen, Bandscheibenvorfälle haben. Solangma nicht sterben machts ja nix, ne.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Indem eine vernünftige Mehrheit die Corona-Pandemie eindämmt, werden auch die 20% Spinner und Leugner geschützt. Was diese aber dazu verleitet, ""war ja eh nix, wir haben Recht behalten"" zu schreien und ihre eigenen Retter dann auch noch zu verhöhnen.

Das gleiche bei der Klimakrise: Wenn eine vernünftige Mehrheit aus Politiker/innen und Bevölkerung es schaffen sollte, die Erhitzung in den nächsten 30 Jahren auf nur 2 Grad Erwärmung runterzudrücken, werden die 20% Idioten, Trumps und FPÖler dieser Welt genau deshalb schreien ""sechts, es is ja eh net so schlimm"", weiter die fossilen Energiekonzerne stützen, die Südhalbkugel ausbeuten, ihre SUVs fahren und ihre Retter auch noch verhöhnen.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Zur Entspannung der Arbeitskräftenot und zur Sicherung der Gesellschaft schaffen wir - zunächst nur für kurze Zeit gedacht - die Reisefreiheit ab --> Sie dürfen nicht rausfahren, eh nur für zunächst zwei Monate

lg
Dimple, aber NIEMAND hat sie Absicht eine Mauer zu errichten - zur Entschleunigung",0,0,0,0,0,0,0,0,0,1,1,1,0
"Ein Test der von Abzocke spricht aber nicht im geringsten auf die Verbesserungen im Gameplay eingeht? Stichwort  Defensive. 60,- oder 70,- für ein Spiel mit richtig gut funktionierenden Online- Modi, die vor allem auch competitive gespielt werden, und zwar für sehr viele Käufer unzählige Stunden über das genze Jahr? Bin kein Fifa Fanboy, aber ihr macht euch lächerlich mit dieser Rezession.",0,0,0,0,0,0,0,0,0,1,1,1,0
"... natürlich auslesen wollten, müßte ich sehr darüber nachdenken, ob mir darob noch das Geimpfte aufsteigt

(Eigenverantwortung!)

Dr. Heinz Anderle, Freigeist",0,0,0,0,0,0,0,0,0,1,1,1,0
"auf den untergang / apokalypse / jüngstes gericht warten zahlt sich schon seit mindestens 2000 jahren ned wirklich aus ...
so wir uns nicht bewusst wegnuken, werden wir auch die aktuelle stufe des grenzdebilen ""zivilisations""wahnsinns überleben ...",0,0,0,0,0,0,0,0,0,1,1,1,0
"Würde ich gar nicht sagen. Minford, der die einzig haltbare Studie der Brexiteer vorgelegt hat, bringt es eh schön auf den Punkt. GB kann durchaus erfolgreich sein. Der Preis für den einfachen Bürger ist halt enorm. Landwirtschaft, produzierende Industrie, etc. werden ausradiert, Mio. Arbeitslose auf niedrigen Benefits, schlecht bezahlte Dienstleistungsjobs ohne nennenswerten AN-Schutz für die Masse. Der Rest ist für die ""Eliten"".",1,1,1,0,0,1,0,0,0,0,0,0,1
"Leute, die Wissenschaft und Experten auslachen und den Pöbel aufstacheln wollen, ziehen nicht an einem Strang mit Wissenschaftern und Experten.
Dasselbe Problem wie mit der Klimaveränderung - ein Teil leugnet sie und arbeitet gegen Sinnvolles. Oft aus dem einzigen Grund sich vorher noch schnell selbst bereichern zu können. Die Gierigen und Egoisten sitzen nicht mit im selben Boot solange es noch nicht untergegangen ist. Erst dann.",0,0,0,0,0,0,0,0,0,1,1,1,0
">> Anschi fordert ""Team-Geist""

>> Alle fordern ""Hausverstand"" 

Das reicht nicht. Das ist ""Management by ÜBERSCHRIFTEN"".

Die Menschen benötigen KLARE Handlungsempfehlungen, was ""Hausverstand"" denn für sie konkret bedeutet.

Fun (?) fact: Die Omi, die sich im Supermarkt fürchtet und nur ""die beste FFP2 nimmt"" und uns täglich von den schweren Fällen ""auch bei den Jungen!"" in der Nachbarschaft erzählt, hat uns heute zum großen Familien-Weihnachtsfest eingeladen, weil der Kurz das ja jetzt wieder erlaubt.

Nein, das machen wir nicht.

Was wir machen: Letzter Schultag 23.12. dann 4-5d über's Wochenende Familien-Quarantäne. Dann Schnelltest. Dann Omi kurz besuchen. Findet sie jetzt gut. Sie freut sich.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Gruppo compatto @148km, es wird wieder flott, Straße nass, es schüttet",0,0,0,0,0,0,0,0,0,1,1,1,0
"Zutiefst korrumpiert und einzig von der Wirtschaft bzw. den Wirtschaftseliten gesteuert sind die quasi fast alle Länder der Welt - ganz besonders die ""westlichen"" Länder in Europa und Nordamerika.

Alles, einfach alles, bis hin zur Gesundheit unserer Kinder, wird dem Diktat der Wirtschaft untergeordnet.

Und die große Mehrheit der Leute zeigt gerade, dass sie gerne und willfährig mitmachen. Sie warten und scharen wieder auf die ""Normalität"". Eine ""Normalität"" korrupter, wirtschaftsgesteuerter Staaten und Gesellschaften die die Menschen ausbeuten und auf Kosten des Planeten und der Zukunft unserer Spezies lebt.

Ein Volksbegehren gegen Korruption in Ö? Ach, wie naiv ihr doch seid. Das Problem liegt viel tiefer.",1,1,1,0,0,0,0,0,0,0,0,0,1
Ich war damals 10 Jahre alt und kann mich erinnern als ob es gestern gewesen wäre wie ich mit meinen Eltern vor dem TV gesessen bin.,0,0,0,0,0,0,0,0,0,1,1,1,0
"der Altparteien vor und nach den Wahlen sind längst
Bedeutungslos geworden.

Immer die üblichen Standard Sprechblasen wie: Wir müssen die Sorgen
der Menschen Ernst nehmen,wir müssen mehr investieren,wir müssen
mit den Bürgen mehr sprechen, Klimaschutz etc etc.

Das alles wurde auch in den letzten Jahren genauso erzählt und es kommt
der Zeitpunkt an dem die Bürger nicht mehr empfänglich sind für solche
Sprechblasen. 

Daher wenden sie sich an die AFD wobei Sie inhaltlich noch nichts geliefert haben
was die Sachpolitik betrifft also Landesthemen. Man darf gespannt sein was 
Sie in Brandenburg und Sachsen für Schwerpunkte setzen werden ausser
Sicherheit und Flüchtlinge?

Prognosse: Altparteien werden auf längerer Sicht in den Keller rutschen.",0,0,1,0,0,0,0,0,0,1,1,0,0
"Nur wer glaubt ernsthaft, dass die extremistischen Parteien die lösen können? 

Wenn ich einen schlechten Zustand habe, dann behalte ich den schlechten Zustand wenn ich sehe, dass durch die Wahl von wem Anderern eine Katastrophe rauskommen kann. 

Schlecht ist nun mal besser als katastrophal. 

Ich halte nichts davon den etablierten Parteien die *Verantwortung* dafür zu geben, dass Extemisten gewählt werden. Dafür sind einzig und alleine die Wähler verantwortlich. Man kann aber die etablierten Parteien durchaus für ihre orientierungslosigkeit kritisieren und sich nicht-extremistsiche Alternativen suchen und die wählen (sofern man sie findet)",0,0,0,0,0,0,0,0,0,1,1,1,0
"- Er attackiert die unabhängige Justiz,
- hält Verfassungsgerichtshofsentscheidungen für ""juristische Spitzfindigkeiten"",
- verhöhnt das Parlament und hintertreibt die parlamentarischen Kontrollrechte,
- kauft die Medien und deren Berichterstattung,
- hat sich über das Projekt Ballhausplatz an die Spitze der ÖVP geputscht und die Regierung Kern-Mitterlehner gesprengt,
- umgibt sich mit einer ""Familie"", deren Chats sprachlos machen,
- setzt ""steuerbare"" auf Minister- und Aufsichtsratsposten,
- ist bei Bootsflüchtlingen der Meinung: ""Ohne unschöne Bilder wird es nicht gehen"",
- erklärt die Pandemie für beendet,
- und meint, gegen den Klimawandel braucht man eh nichts substantielles tun. 

Eine Schande für unser Land!",1,0,1,0,0,0,0,0,0,0,1,0,1
Der Babybub schläft grad wie so oft mit dem Popo nach oben.,0,0,0,0,0,0,0,0,0,1,1,1,0
Doch... Wenn zusätzlich auch noch die Rückkehrpflicht (leer zurück) vom Flughafen abgeschafft wird...,0,0,0,0,0,0,0,0,0,1,1,1,0
"Hey Kurz, hey ÖVP - ist ja alles noch lange kein Problem! 
- Es gilt die Unschuldsvermutung ...
- Die rote Linie ist das Strafrecht ...
- Die beliebteste Regierung seit Jahrzehnten ...
- Unser Weg hat gerade erst begonnen ...

(Ironie; trotzdem >kotz<)",0,0,0,0,0,0,0,0,0,1,1,1,0
"Naja, ich sag’s der Siri und habe das Gefühl, dass sie  brav das tut, was man ihr anschafft. Ganz ohne Kritik und Gegenrede.  Das hat halt auch was ;-)",0,0,0,0,0,0,0,0,0,1,1,1,0
"Diejenigen, die am meisten von Abbau der Sozialstaaten profitieren sind dieselben, die den so genannten Armutsmigranten die Fluchtursachen liefern. An der Macht gehalten werden sie von Leuten wie Ihnen, die die Propaganda und Hetzt kritiklos schlucken  So hält sich das Werkl selbst am Laufen.",1,1,1,0,0,0,0,0,0,0,0,0,1
"Das kohärente Auftreten als Selbstzweck ist ein naiver PR Grundsatz. Träte die SPÖ kohärent mit Pamela Positionen auf, gefiele das zwar der urbanen Schickeria, aber der Wähler hat keine Lust IS Heimkehrer durch zu pflegen. Die extremistische Rosa Position taugt nur in einer abgehobenen sozialen Position, in der einem der IS Heimkehrer höchstens als Paketzusteller begegnet, wenn nicht ohnehin die Hausangestellte die Pakete erlefigt. Doskozol spricht halt die anderen Wähler auch an. Ich vermute nicht, dass die Doppelposition eine Strategie ist. Das ist für die SPÖ zu hoch, wenngleich es eine Überlegung wert wäre.",0,0,1,0,0,0,0,0,0,1,1,0,0
"Bin jetzt drauf gekommen,  dass des beim neuen Bier kein Schraubverschluss ist. Ein Fall für Hansaplast.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Spannend.... Facebook macht von seinem Hausrecht Gebrauch und man regt sich über ""Zensur"" auf.

Wäre mir neu dass Facebook dazu verpflichtet ist, irgendeinen Contest stehen zu lassen nur weil es die Tante Irmi vom Schwurblerstammtisch Buxtehude sich einbildet....

Wenn Facebook einen Beitrag löscht oder einen Benutzer sperrt (egal aus welchem Grund) ist das meinen Erachtens ihr Hausrecht, wenn eine Regierung deine Webseite beschlagnahmt oder dich dazu zwingt Beiträge von DEINER Website zu entfernen dann spricht man von Zensur.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Schutz von
- Wasser
- Bargeld
und dann noch direkter Demokratie ....

Warum hat man in den 1,5 Jahren wo die an der Macht waren nichts davon gehört?

Politik ist einfach so verlogen!",1,1,1,0,0,0,0,0,0,0,0,0,1
"Dort traf es aber gesunde, junge Menschen ohne Vorerkrankungen und auch nicht jenseits von 80 Lebensjahren!",0,0,0,0,0,0,0,0,0,1,1,1,0
So ein keckes Zopferl machen die Mütter oft den Kleinkindern im Freibad,0,0,0,0,0,0,0,0,0,1,1,1,0
"Wird der gesamten Regierung das Misstrauen ausgesprochen, hat der HBP einen neuen Kanzler zu ernennen, der wiederum die Mitglieder der Regierung dem HBP zur Ernennung vorzuschlagen hat. Ist der Kanzler klug, wird er Regierungsmitglieder vorschlagen, von denen er weiß, dass eine Mehrheit der Parlamentarier ihnen vertraut und sie nicht via Misstrauensvotum abgesetzt werden. Btw wird er durch dieses Vorgehen (Parlamentsmehrheit suchen) auch selbst nicht in die Gefahr kommen, durch ein Misstrauensvotum das Amt zu verlieren.
Das ist Parlamentarismus, von dem weder unser Noch-Kanzler noch die Mehrheit der Bevölkerung besonders viel Ahnung hat.
Und die Abwahl eines HBK durch das Parlament ist auch kein Sturz, sd. ein demokratischer Vorgang",0,0,0,0,0,0,0,0,0,1,1,1,0
"Aber Fazit: Der Verfassungsschutz ist ein riesen Sauhaufen, bei dem ich mir nicht mehr sicher bin, wie viele Promille des Aufwands tatsächlich verbracht wird, die Verfassung zu schützen? Der Rest ist dann parteipolitisch und entweder politische Einflussnahme oder dessen Abwehr, um der jeweiligen Partei den BVT-Trog zu sichern?

So wies aussieht, ist das BVT ein riesen Anziehungspunkt für korrupte und möchtegern-korrupte politische Gruppen? Im Dauerstreit darüber, wer grad mit wem korrupt und am Drücker ist, und wer nicht, schreibt dann schon mal der korrupteein Konvolut über Korrupte. 

Und ganz nebenbei ziehen irgendwelche ""oasch-gschter"" Attentate durch, trotz Warnung.",1,1,1,0,0,0,0,0,0,0,0,0,1
"Ich finde, Begriffe wie Moral, Armut, Solidarität und Ähnliches sind nicht globalisierbar.
Sie funktionieren nur in kleineren Gruppierungen mit ähnlichen Umfeldverhältnissen und ähnlicher Kultur.

Es ist auch eine Arroganz, andere Verhältnisse aus westlicher Sicht mit westlichen Maßstäben zu beurteilen.

Die Informationen, die ein normaler Bürger über das Leben im Ausland bekommt, ist selektiv und auf Schlagzeilen-Niveau. Daher ist eine Beurteilung schwer möglich.",0,0,0,0,0,0,0,0,0,1,1,1,0
